Price,DXY,Returns,MA_50,MA_200
Ticker,DX-Y.NYB,,,
Date,,,,
2013-09-11,81.5199966430664,-0.003666622499105099,82.10860000610352,81.64764991760254
2013-09-12,81.48999786376953,-0.0003679928917100783,82.06759994506837,81.65384990692138
2013-09-13,81.44999694824219,-0.0004908690216708367,82.03199981689453,81.6590998840332
2013-09-16,81.25,-0.0024554567923344983,81.96859985351563,81.66364990234375
2013-09-17,81.16999816894531,-0.0009846379206730482,81.90799987792968,81.66849990844726
2013-09-18,80.23999786376953,-0.011457439031107297,81.82119979858399,81.66894989013672
2013-09-19,80.36000061035156,0.0014955477290237162,81.74759979248047,81.67134990692139
2013-09-20,80.44000244140625,0.0009955429373700309,81.7013998413086,81.67534992218017
2013-09-23,80.44999694824219,0.00012424796783427894,81.65059982299805,81.67874992370605
2013-09-24,80.55999755859375,0.001367316526094342,81.60099975585938,81.68024990081787
2013-09-25,80.33000183105469,-0.0028549619477307164,81.55899978637696,81.67979991912841
2013-09-26,80.5199966430664,0.002365178733735096,81.51519973754883,81.68074989318848
2013-09-27,80.2699966430664,-0.003104818808031151,81.46419967651367,81.68179988861084
2013-09-30,80.22000122070312,-0.0006228407182523599,81.41699966430664,81.68344989776611
2013-10-01,80.0999984741211,-0.0014959205279974075,81.374599609375,81.68429988861084
2013-10-02,79.87999725341797,-0.0027465820835714805,81.33199951171875,81.68569988250732
2013-10-03,79.7699966430664,-0.001377073286602526,81.28139938354492,81.68669986724854
2013-10-04,80.12000274658203,0.004387691089943635,81.2443994140625,81.69049987792968
2013-10-07,79.94000244140625,-0.002246633786884833,81.21079940795899,81.69394989013672
2013-10-08,80.05999755859375,0.001501064717573053,81.17879928588867,81.69794986724854
2013-10-09,80.37000274658203,0.0038721608473868407,81.14959930419921,81.70169986724854
2013-10-10,80.41999816894531,0.0006220657043016775,81.12899932861328,81.70559986114502
2013-10-11,80.36000061035156,-0.0007460527227034497,81.0893994140625,81.70929985046386
2013-10-14,80.26000213623047,-0.001244381201612521,81.05639938354493,81.7124998474121
2013-10-15,80.4800033569336,0.002741106589178699,81.02839950561524,81.7164998626709
2013-10-16,80.5,0.0002484672245566255,81.00639953613282,81.72014987945556
2013-10-17,79.6500015258789,-0.010558987256162666,80.97359954833985,81.71914989471435
2013-10-18,79.63999938964844,-0.00012557609590524432,80.9461994934082,81.71519989013672
2013-10-21,79.68000030517578,0.0005022716704408126,80.91719955444336,81.7110998916626
2013-10-22,79.23999786376953,-0.005522118972402512,80.87539947509765,81.70599987030029
2013-10-23,79.26000213623047,0.00025245170368792813,80.8259994506836,81.70054988861084
2013-10-24,79.19000244140625,-0.0008831654420586865,80.77579956054687,81.6936999130249
2013-10-25,79.18000030517578,-0.00012630554264558835,80.73679962158204,81.69089992523193
2013-10-28,79.25,0.0008840577741149325,80.69659957885742,81.68934993743896
2013-10-29,79.62999725341797,0.004794918024201511,80.66459945678712,81.6900499343872
2013-10-30,79.75,0.0015070042788036808,80.64139938354492,81.68989994049072
2013-10-31,80.19999694824219,0.005642594962284475,80.61899932861328,81.69189990997315
2013-11-01,80.7300033569336,0.00660855896333068,80.60379943847656,81.69729991912841
2013-11-04,80.55000305175781,-0.0022296580910562414,80.5879995727539,81.69979991912842
2013-11-05,80.70999908447266,0.001986294558077528,80.57479949951171,81.70399990081788
2013-11-06,80.4800033569336,-0.0028496559304671543,80.56099960327148,81.70679992675781
2013-11-07,80.81999969482422,0.004224606407913889,80.54899963378907,81.71114994049073
2013-11-08,81.20999908447266,0.004825530699345215,80.53419967651367,81.71844993591309
2013-11-11,81.08999633789062,-0.0014776843730438527,80.51419967651367,81.72499992370605
2013-11-12,81.19000244140625,0.0012332730056974217,80.49079971313476,81.73314994812011
2013-11-13,80.93000030517578,-0.003202391038454655,80.46599975585937,81.74139995574951
2013-11-14,80.9800033569336,0.0006178555735729674,80.43299987792969,81.75024997711182
2013-11-15,80.83999633789062,-0.0017289085359241119,80.40679977416993,81.75879997253418
2013-11-18,80.83000183105469,-0.00012363319258656968,80.38759979248047,81.76519996643066
2013-11-19,80.69999694824219,-0.0016083741168808618,80.36519973754883,81.77124996185303
2013-11-20,81.11000061035156,0.005080590800670581,80.35699981689453,81.77819995880127
2013-11-21,81.05000305175781,-0.0007397060552616352,80.3481999206543,81.78249996185303
2013-11-22,80.70999908447266,-0.004194990184861913,80.33339996337891,81.7847999572754
2013-11-25,80.91999816894531,0.002601896752010502,80.32679992675781,81.78784996032715
2013-11-26,80.61000061035156,-0.0038309140584326107,80.31559997558594,81.79034996032715
2013-11-27,80.73999786376953,0.0016126690538851296,80.32559997558593,81.79359996795654
2013-11-29,80.68000030517578,-0.0007430958655086917,80.33199996948242,81.79469997406005
2013-12-02,80.91000366210938,0.002850810065240461,80.34139999389649,81.79634998321534
